    807 /favicon.ico
    546 /style2.css
    538 /reset.css
    533 /images/jordan-80.png
    516 /images/web/2009/banner.png
    488 /blog/tags/puppet?flav=rss20
    224 /projects/xdotool/
    217 /?flav=rss20
    197 /
    180 /robots.txt
